time,open,high,low,close,volume
2021-01-21 16:00:00,1867.502965914181,1875.1615895134216,1860.4139194187173,1866.826688511172,1601
2021-01-21 20:00:00,1866.826688511172,1884.3002940910005,1865.3311265222105,1876.4357992364396,2691
2021-01-22 00:00:00,1876.4357992364396,1884.5911390517206,1871.9247415910304,1882.5327932198136,1284
2021-01-22 04:00:00,1882.5327932198136,1888.2182933121292,1876.2662313350324,1887.1125622238885,794
2021-01-22 08:00:00,1887.1125622238885,1904.7071817945853,1883.205706835199,1898.916457029247,1391
2021-01-22 12:00:00,1898.916457029247,1905.5981925859437,1892.9095535654867,1902.5535831079264,1189
2021-01-22 16:00:00,1902.5535831079264,1910.01153042307,1888.5668073336208,1895.3840087115027,2787
2021-01-22 20:00:00,1895.3840087115027,1899.7975786698746,1884.5697488430715,1891.2701109631278,2296
2021-01-23 00:00:00,1891.2701109631278,1895.337710251979,1882.8140684955758,1885.2519319321377,1188
2021-01-23 04:00:00,1885.2519319321377,1891.9461216142765,1877.9008896573725,1888.0020856085189,1646
2021-01-23 08:00:00,1888.0020856085189,1891.1509168152754,1870.224047237534,1875.299755870172,2851
2021-01-23 12:00:00,1875.299755870172,1880.247604139489,1851.2604726961379,1853.5441332620908,2542
2021-01-23 16:00:00,1853.5441332620908,1857.1292103175704,1846.9956339736336,1854.8354813499332,1576
2021-01-23 20:00:00,1854.8354813499332,1862.6756270586793,1836.2502179427813,1839.0307237431268,2831
2021-01-24 00:00:00,1839.0307237431268,1845.6766222035703,1812.5106599300004,1815.840475553247,2776
2021-01-24 04:00:00,1815.840475553247,1827.5274274138028,1811.9264351241604,1820.553933951709,2657
2021-01-24 08:00:00,1820.553933951709,1828.1752053546286,1807.7168654478735,1812.2547845908884,1124
2021-01-24 12:00:00,1812.2547845908884,1824.2208792958227,1810.0478869263393,1818.441778650419,1099
2021-01-24 16:00:00,1818.441778650419,1825.7547299548569,1805.3549487842956,1812.305022619985,631
2021-01-24 20:00:00,1812.305022619985,1818.474386247186,1792.3361078096996,1799.0749629541801,1900
2021-01-25 00:00:00,1799.0749629541801,1803.3943290948464,1781.2516889574497,1784.3862417805697,1325
2021-01-25 04:00:00,1784.3862417805697,1785.532996413572,1770.648687336804,1778.4406041007867,1094
2021-01-25 08:00:00,1778.4406041007867,1783.047883526654,1773.98088478898,1775.3934994184992,2978
2021-01-25 12:00:00,1775.3934994184992,1780.1699207599459,1763.8900427824678,1765.7454674029668,1606
2021-01-25 16:00:00,1765.7454674029668,1771.900133531536,1756.2434720964852,1762.6056614418674,2158
2021-01-25 20:00:00,1762.6056614418674,1769.687696280571,1741.7080911528062,1744.4059228799795,2563
2021-01-26 00:00:00,1744.4059228799795,1750.214122638237,1741.9457175589048,1744.8132792123567,1675
2021-01-26 04:00:00,1744.8132792123567,1746.4234671333131,1722.3662166551621,1723.5229833034139,1292
2021-01-26 08:00:00,1723.5229833034139,1725.1642675506002,1718.127102862622,1721.4301964926249,1629
2021-01-26 12:00:00,1721.4301964926249,1737.1283642923713,1719.9049462450657,1730.0312148026417,2827
2021-01-26 16:00:00,1730.0312148026417,1750.534570792552,1724.5670311371332,1743.3679694222412,1365
2021-01-26 20:00:00,1743.3679694222412,1767.9780735144166,1742.3242593341397,1764.174021377332,2913
2021-01-27 00:00:00,1764.174021377332,1765.651960711643,1741.6758442339226,1745.7320586078097,1049
2021-01-27 04:00:00,1745.7320586078097,1756.821823996854,1738.5332284347405,1755.0702500071252,1023
2021-01-27 08:00:00,1755.0702500071252,1771.5795273522888,1750.1177647501613,1769.779125329177,793
2021-01-27 12:00:00,1769.779125329177,1789.1752203729516,1766.4717458031405,1781.7792981398943,1750
2021-01-27 16:00:00,1781.7792981398943,1785.6238651076796,1769.102264575682,1770.8609013512814,2719
2021-01-27 20:00:00,1770.8609013512814,1780.282127519557,1763.1806973866353,1776.035952317335,1903
2021-01-28 00:00:00,1776.035952317335,1805.3233168714155,1774.9074984182091,1798.5901093767222,2233
2021-01-28 04:00:00,1798.5901093767222,1801.293916579833,1776.3581521670085,1780.8563146611052,1560
2021-01-28 08:00:00,1780.8563146611052,1791.534333872396,1777.276345522744,1786.8058560568538,2385
2021-01-28 12:00:00,1786.8058560568538,1805.4347084374076,1780.42409765966,1800.3868308774245,1126
2021-01-28 16:00:00,1800.3868308774245,1804.292244791054,1787.1290069023842,1792.2612276821833,2014
2021-01-28 20:00:00,1792.2612276821833,1801.3340899677894,1784.691880071241,1799.4903603142764,752
2021-01-29 00:00:00,1799.4903603142764,1803.4570348474103,1779.2097807630269,1786.8731392109996,1773
2021-01-29 04:00:00,1786.8731392109996,1788.657437923249,1771.2694317507746,1777.3601252264805,847
2021-01-29 08:00:00,1777.3601252264805,1780.5820063697986,1763.453185100505,1767.7886512571963,1277
2021-01-29 12:00:00,1767.7886512571963,1774.1322497415426,1763.0514195026292,1770.329832635685,2222
2021-01-29 16:00:00,1770.329832635685,1772.6622261791676,1762.0394905292092,1769.4715464359535,1314
2021-01-29 20:00:00,1769.4715464359535,1789.1360114571237,1763.3194397147802,1781.1544179212801,1263
2021-01-30 00:00:00,1781.1544179212801,1786.9835578395189,1763.8632671996745,1770.1045575430746,2438
2021-01-30 04:00:00,1770.1045575430746,1777.6245281122647,1761.1842570417957,1768.7627387346263,1488
2021-01-30 08:00:00,1768.7627387346263,1788.0533436150208,1765.153360339725,1780.5291452906504,2527
2021-01-30 12:00:00,1780.5291452906504,1790.500466059798,1773.7169463383682,1787.4919603501314,1944
2021-01-30 16:00:00,1787.4919603501314,1789.5069523270045,1765.5533737140483,1771.8297533158184,2090
2021-01-30 20:00:00,1771.8297533158184,1787.9877952461718,1768.1438890604124,1780.0456865279727,1453
2021-01-31 00:00:00,1780.0456865279727,1784.617004490267,1768.2527989872556,1774.5381609629796,2010
2021-01-31 04:00:00,1774.5381609629796,1785.1350217145994,1772.7896610477803,1779.396288410377,728
2021-01-31 08:00:00,1779.396288410377,1790.3032071257926,1778.2710768837253,1783.2379423833138,2804
2021-01-31 12:00:00,1783.2379423833138,1801.482551416561,1776.1206153359396,1798.1032579835992,2614
2021-01-31 16:00:00,1798.1032579835992,1804.8811633429716,1790.2631388053708,1799.7354662530854,1196
2021-01-31 20:00:00,1799.7354662530854,1802.8287584228658,1773.6938885297973,1777.7232847876546,1841
2021-02-01 00:00:00,1777.7232847876546,1780.230720380279,1757.7901411058863,1761.5184571525663,2989
2021-02-01 04:00:00,1761.5184571525663,1771.7667848727058,1758.9312252607028,1770.5257987703567,571
2021-02-01 08:00:00,1770.5257987703567,1773.175699151156,1760.1017613090949,1767.659491764167,811
2021-02-01 12:00:00,1767.659491764167,1784.294084495434,1764.8365572704802,1781.5487294779577,1532
2021-02-01 16:00:00,1781.5487294779577,1791.2939573955416,1776.0262829325113,1785.0634842857917,2481
2021-02-01 20:00:00,1785.0634842857917,1789.6772636017279,1769.5990129086672,1776.3081844471071,1485
2021-02-02 00:00:00,1776.3081844471071,1795.9425029236556,1772.1375519876462,1789.5305545564477,2732
2021-02-02 04:00:00,1789.5305545564477,1792.5341696485514,1772.3703330585288,1780.0752713707593,1526
2021-02-02 08:00:00,1780.0752713707593,1782.5659014456432,1752.1176920504467,1755.6771342641168,1326
2021-02-02 12:00:00,1755.6771342641168,1785.7219877056125,1749.2413129660597,1780.6761698695327,1544
2021-02-02 16:00:00,1780.6761698695327,1783.5741306769453,1755.4809880400187,1757.9806723307283,830
2021-02-02 20:00:00,1757.9806723307283,1772.1277228275146,1753.6130897192093,1765.851115631142,1360
2021-02-03 00:00:00,1765.851115631142,1781.0244605626644,1759.9601406684199,1777.3508258513077,2345
2021-02-03 04:00:00,1777.3508258513077,1782.3140616926355,1774.5808667566678,1779.3491052011886,1980
2021-02-03 08:00:00,1779.3491052011886,1785.6230274120776,1752.54906708638,1759.3818320701935,2110
2021-02-03 12:00:00,1759.3818320701935,1774.116991041452,1751.8005285616587,1771.7955002883857,1901
2021-02-03 16:00:00,1771.7955002883857,1777.8694879265195,1751.7067313648583,1754.7304646813861,1463
2021-02-03 20:00:00,1754.7304646813861,1758.4591188174593,1734.3811919155346,1738.8404108953623,931
2021-02-04 00:00:00,1738.8404108953623,1740.4361406168425,1733.6159870184672,1734.7338801360443,1350
2021-02-04 04:00:00,1734.7338801360443,1749.8234784834247,1730.903627503281,1744.4294240181102,2814
2021-02-04 08:00:00,1744.4294240181102,1753.528928439963,1739.2471327290182,1748.2642798795414,2712
2021-02-04 12:00:00,1748.2642798795414,1759.9266251683134,1746.1312283329432,1758.2269883016534,2487
2021-02-04 16:00:00,1758.2269883016534,1762.4474026633718,1745.2925370873747,1753.1367513277505,2041
2021-02-04 20:00:00,1753.1367513277505,1757.3760611461196,1749.0756260839028,1751.304040881741,516
2021-02-05 00:00:00,1751.304040881741,1757.3151939301865,1733.350335277391,1737.8918884164202,2942
2021-02-05 04:00:00,1737.8918884164202,1740.2684178827399,1733.2571137750494,1734.32299197041,1956
2021-02-05 08:00:00,1734.32299197041,1746.592053613525,1731.235877278835,1741.6740187847906,1996
2021-02-05 12:00:00,1741.6740187847906,1749.6203739974803,1731.6841958245238,1738.3095711297508,1926
2021-02-05 16:00:00,1738.3095711297508,1745.3583407073625,1734.4531546916448,1744.248574780188,1295
2021-02-05 20:00:00,1744.248574780188,1750.2649814021017,1730.6041959329564,1737.6027727542555,2525
2021-02-06 00:00:00,1737.6027727542555,1741.0503897848614,1723.9914419327192,1730.7275626334404,1928
2021-02-06 04:00:00,1730.7275626334404,1735.8276913554018,1726.6884968116756,1731.431075422833,2548
2021-02-06 08:00:00,1731.431075422833,1734.4059548419323,1727.2348262345863,1729.3259863817952,2805
2021-02-06 12:00:00,1729.3259863817952,1740.8886999235951,1722.6584898808267,1736.6680982856747,1371
2021-02-06 16:00:00,1736.6680982856747,1743.5102716443662,1729.221808501587,1739.041070177608,1685
2021-02-06 20:00:00,1739.041070177608,1767.5986054159878,1736.3341497217825,1760.1587147149835,2024
2021-02-07 00:00:00,1760.1587147149835,1767.2716161005637,1756.232660189761,1757.7582696535135,755
2021-02-07 04:00:00,1757.7582696535135,1765.2709857563473,1748.353912682291,1755.2647268490996,2724
2021-02-07 08:00:00,1755.2647268490996,1763.0393895759876,1737.758851353855,1743.0166430763388,2033
2021-02-07 12:00:00,1743.0166430763388,1747.285620316931,1740.1980982757084,1743.523467678031,2982
2021-02-07 16:00:00,1743.523467678031,1758.4167247463079,1741.3170214244913,1751.950903934759,1671
2021-02-07 20:00:00,1751.950903934759,1759.1810744703646,1738.8221147489476,1743.3008452305444,2231
2021-02-08 00:00:00,1743.3008452305444,1745.1199984148207,1735.4483821252363,1742.938267070091,724
2021-02-08 04:00:00,1742.938267070091,1757.8777609463432,1740.7681493440755,1751.7944371849105,1776
2021-02-08 08:00:00,1751.7944371849105,1756.833618819443,1744.4492131499026,1750.505016389444,1721
2021-02-08 12:00:00,1750.505016389444,1752.8962302120376,1741.7373725088041,1744.508857768327,2910
2021-02-08 16:00:00,1744.508857768327,1761.840158601429,1739.3670855113817,1756.4194645703515,953
2021-02-08 20:00:00,1756.4194645703515,1763.6336538389442,1752.3014595154664,1757.8171883496882,2079
2021-02-09 00:00:00,1757.8171883496882,1768.385521694544,1752.852280554639,1762.8094514112645,1678
2021-02-09 04:00:00,1762.8094514112645,1778.1422759341344,1760.8631863444045,1777.0996618064528,1244
2021-02-09 08:00:00,1777.0996618064528,1798.5507852648618,1770.0587934034988,1791.07694182075,1005
2021-02-09 12:00:00,1791.07694182075,1794.5363581188906,1779.251302103754,1787.1439806237236,2172
2021-02-09 16:00:00,1787.1439806237236,1793.7583686263238,1776.5943855155708,1781.0723129827104,1722
2021-02-09 20:00:00,1781.0723129827104,1786.7975028532182,1777.2498024325591,1784.7175091753577,2972
2021-02-10 00:00:00,1784.7175091753577,1789.9324789942987,1776.8266320694552,1783.3575477451536,1647
2021-02-10 04:00:00,1783.3575477451536,1784.76356915566,1758.6148523692402,1760.7927009064272,2574
2021-02-10 08:00:00,1760.7927009064272,1781.2286473827685,1759.300621684609,1776.33053071508,2876
2021-02-10 12:00:00,1776.33053071508,1782.3284894774656,1770.316838749196,1776.7963556377326,1404
2021-02-10 16:00:00,1776.7963556377326,1789.577931470589,1771.971165177428,1785.866380230176,2381
2021-02-10 20:00:00,1785.866380230176,1791.8939642183104,1766.6014237501076,1772.0248704514759,1813
2021-02-11 00:00:00,1772.0248704514759,1792.0377149136436,1770.8228569043101,1787.7168021492382,1276
2021-02-11 04:00:00,1787.7168021492382,1789.1117562264963,1773.8470584524046,1780.8911374691522,2352
2021-02-11 08:00:00,1780.8911374691522,1782.164146617817,1774.1601051528937,1779.8326215801344,1671
2021-02-11 12:00:00,1779.8326215801344,1781.1879299304928,1761.4644442524732,1763.2490145360675,2395
2021-02-11 16:00:00,1763.2490145360675,1766.6251055395,1755.8521889151446,1761.4791066879502,932
2021-02-11 20:00:00,1761.4791066879502,1768.9795077543044,1751.0946333997633,1758.9549484883228,1052
2021-02-12 00:00:00,1758.9549484883228,1762.2567027441587,1754.1630057614022,1756.9641110111638,1809
2021-02-12 04:00:00,1756.9641110111638,1769.1651874386778,1749.3572875972402,1762.4596569168955,2226
2021-02-12 08:00:00,1762.4596569168955,1768.9284320610388,1754.7409868965071,1763.4172960839792,1204
2021-02-12 12:00:00,1763.4172960839792,1781.2803971904543,1756.5264433721977,1775.360176577782,850
2021-02-12 16:00:00,1775.360176577782,1780.9507184866684,1765.5548968065964,1769.975767342627,2236
2021-02-12 20:00:00,1769.975767342627,1772.388467080138,1754.1339428302092,1758.2570654307165,2495
2021-02-13 00:00:00,1758.2570654307165,1765.3655007166433,1754.723830744441,1758.2612777239376,1263
2021-02-13 04:00:00,1758.2612777239376,1769.9625646958925,1751.7599083095333,1766.0351831522448,2140
2021-02-13 08:00:00,1766.0351831522448,1788.7482060518291,1763.978961034915,1781.2043734205204,2585
2021-02-13 12:00:00,1781.2043734205204,1792.314403589794,1776.4733366345815,1791.2049196399496,684
2021-02-13 16:00:00,1791.2049196399496,1793.0107446801612,1765.4269245206292,1770.2531206207113,2957
2021-02-13 20:00:00,1770.2531206207113,1776.950907635126,1762.7348288413596,1775.0113099100956,2561
2021-02-14 00:00:00,1775.0113099100956,1798.8612522339038,1767.651366311803,1792.7692601778122,1816
2021-02-14 04:00:00,1792.7692601778122,1795.5029146887327,1788.3905228707436,1793.7536655666343,682
2021-02-14 08:00:00,1793.7536655666343,1797.7750848576386,1782.6078366577199,1787.7946445575917,1606
2021-02-14 12:00:00,1787.7946445575917,1796.3328994546762,1781.8465586494997,1791.7380637825688,2216
2021-02-14 16:00:00,1791.7380637825688,1796.3357981629792,1781.1298381098068,1785.9326489645778,941
2021-02-14 20:00:00,1785.9326489645778,1796.8985890543768,1782.949151604414,1793.835495948088,2381
2021-02-15 00:00:00,1793.835495948088,1801.0859267510114,1791.7221392594438,1793.9130512832583,1219
2021-02-15 04:00:00,1793.9130512832583,1815.0298809543408,1788.9734732347094,1810.8625418358783,611
2021-02-15 08:00:00,1810.8625418358783,1819.3181408887813,1806.8046156913902,1817.0900638104313,1142
2021-02-15 12:00:00,1817.0900638104313,1821.9940370149031,1805.7443391982342,1808.636936563945,975
